title,category,date
張立昂5年前也因喝醉出事！　曾發誓「以後殺青滴酒不沾」又闖禍,影劇,2023/08/13 20:08
張哲瀚爆「戲劇綜藝全下架」！《山河令》被列入…網心疼《琅琊榜》,影劇,2021/08/14 19:13
曾吃成胖子！　大胃王男網紅近照曝光「變骨感辣妹」網嚇呆：誰啊,影劇,2023/02/28 18:39
BTS柾國登卡達世界盃開幕式表演！　同框孫興慜發聲打氣：別受傷,影劇,2022/11/20 22:30
坎達爾珍娜PO「激似全裸照」辣爆！　大秀冰塊腹肌＋美胸…網看傻,影劇,2021/04/06 19:13
爸年初「摔落重擊頭部動刀」　半年神恢復...李芷婷激動：感謝上天留住他,影劇,2021/08/11 21:41
鄭亦真氣炸「藍恭唯惹錯人！」同天早晚約會2女：難怪都在喊累,影劇,2021/04/06 19:12
賈永婕見到「發出求救訊息者」了！　對看後落淚：你的病人很有福氣,影劇,2021/06/27 19:45
莫允雯「女下男上」床戰范少勳！露骨畫面曝光挑戰最大尺度,影劇,2021/11/23 21:29
獨／韓女星百萬MV男主角是台灣人！親揭夢幻耳語場景「真相超出戲」,影劇,2020/06/27 19:03
型男主播台語超溜！　連邰智源也大推「沒讚錯人」,影劇,2021/08/31 23:59
五堅情樂隊團長認：很多工作被取消　爆「轉行」邋遢送貨樣曝光,影劇,2022/05/25 23:45
陳妤衝嘉義搶看3D版《蜘蛛人3》　見彩蛋驚呼：漫威很會！,影劇,2021/12/15 23:41
五月天瑪莎預告「帶龍鳳胎兒女」到高雄看展　要宇宙人阿奎：叫我學長,影劇,2022/06/24 21:39
郭書瑤「上下都露」帶6正妹逛超商！　7倍火辣網羨慕：店員太幸福,影劇,2021/01/01 21:50
八點檔女星暴瘦變皮包骨！　疫情害收入變少…1個月慘賠近百萬,影劇,2020/03/14 23:25
移工「手無寸鐵」被警連開9槍失血身亡　《九槍》紀錄阮國非之死,影劇,2023/04/28 22:02
夫妻爆婚變首現身　李易鬥嘴嗆聲六月：我不會讓的！,影劇,2020/12/26 22:57
韓瑜爆「被圈內人捅刀」　出道20年自認有社交障礙,影劇,2021/06/22 19:37
《延禧》最美妃子「6字回應」尪出軌！　她被指小三火速發聲,影劇,2022/11/26 21:57
戶頭剩300元「付不起共享機車錢」　吳霏曝心聲：想成為更有能力的人,影劇,2022/06/24 22:28
郭富城方媛結婚5年「首曝唯美婚禮照」　甜蜜吻手公開互動閃炸,影劇,2022/04/19 19:29
贊同楊丞琳海鮮論！　最辣國文老師諷：在中國易吃到便宜黑心海鮮,影劇,2022/09/06 23:49
「M字腿女王」爆紅！　垠凌登日媒介紹台灣防疫…網羨炸：移居海外唯一選擇,影劇,2020/04/14 20:47
趙薇遭封殺…網爆在中國逃不了！　11歲女兒香港讀書「行蹤成謎」,影劇,2021/08/31 22:44
曾讓奶茶妹妹、周杰倫世紀同台！知名陸綜導演突病逝…享年62歲,影劇,2021/06/22 19:35
熊熊FB「無預警登出」！緊急保護也沒用　看駭客PO文傻眼：真的有病,影劇,2022/05/25 20:31
林瑞陽爆名下79億房產遭大陸政府查封！　張庭「曬律師函」發聲了,影劇,2022/04/19 19:38
金鐘獎／上台領獎「被提醒秒數」！《俗女2》編劇霸氣：從來沒管那個…掩面落淚,影劇,2022/10/22 22:26
「消費高手」最後一次錄影！支藝樺卸25年主持棒,影劇,2022/06/30 19:53
星野源黑化暴怒狠踢垃圾桶！《MIU404》開播給暗示：每集都有伏筆,影劇,2020/06/20 19:45
楊冪200億身價「狂掃4折內衣」！　撿便宜被野生捕捉曝獨特購物觀,影劇,2021/12/15 22:48
百萬網美IG意外曝光帳戶餘額！存款2.6億元粉絲嚇傻　她秒刪文,影劇,2023/06/13 21:16
炎亞綸被控硬上少男！　汪東城「反鎖房門」CP往事全被挖,影劇,2023/06/21 19:10
謝和弦音樂統籌出道　MV尺度超大...脫光入鏡「只遮重點部位」,影劇,2022/04/06 20:39
MBC演技大賞／南宮珉奪大賞「李俊昊上前擁抱」！落淚曬愛女友,影劇,2021/12/30 22:38
孫可芳寶寶性別揭曉！一戳破氣球「全場尖叫」　她奔去擁抱劉冠廷,影劇,2023/11/01 22:53
金鐘獎／《斯卡羅》霸氣公主奪新人獎！　爸爸上台代領羞笑：女兒「7天啦」,影劇,2022/10/22 21:28
停車場滿地垃圾！吳鳳被女兒問「為什麼撿」　心痛曝台灣現況：很可惜,影劇,2021/08/31 20:38
律喜曝光「雙胞胎寶寶萌樣」！　崔敏煥成女兒傻瓜：鼻子像我吧？,影劇,2020/02/26 23:27
高速公路永遠開不完　艾怡良曝「我大路痴」連導航都不會,影劇,2021/12/09 19:33
救援印度疫情！紅髮艾德、史蒂芬史匹柏參與募款　華麗善心名單曝光,影劇,2021/08/12 19:27
宋慧喬豪宅施工出意外！「大型鐵棍掉落砸壞鄰居車」經紀公司道歉,影劇,2023/07/17 21:06
《全明星4》劉漢之求婚成功！希臘浪漫下跪：我將成為她最好的男人,影劇,2023/12/24 22:43
希澈「棄犬爭議」找到輿論元凶！開始蒐證喊提告：絕不和解,影劇,2021/08/30 20:36
李心潔隔20年復出歌壇　「台灣一定是我第一站」背後原因曝！,影劇,2023/03/27 20:21
利路修一聽「很遺憾」火速變臉笑開！　排名揭曉…下秒結局反轉了,影劇,2021/04/03 22:27
小玉和解17人二審求輕判　奎丁「還沒拿到賠償金」喊話法官,影劇,2023/07/26 20:09
女主播內鬥！　滑手機慘遭同事蒐證「記過處分」,影劇,2021/11/05 21:38
新人歌手自爆「聽力消失了」！　緊急送醫結果曝光,影劇,2022/11/20 18:36
KIMIKO穿小可愛跳瘦身操！　胸下「掉出一塊黑黑的」…回應笑了,影劇,2021/06/22 21:35
李燕才拋震撼彈「不回去拍戲」　曬合照藏玄機網嗨：雅卉回來了！,影劇,2023/02/23 18:54
6個老婆全跑光…1年內速交50歲紅粉知己！　71歲雷洪當直播主親授「深夜情趣」,影劇,2020/01/21 22:54
郭富城小女兒看演唱會　握螢光棒「奶音喊應援」！萌樣被拍Q爆,影劇,2023/07/17 18:12
出道才20天…韓女團成員私聯男粉　騙走125萬「立刻換掉電話」,影劇,2020/11/09 21:17
蔡天鳳最後身影！　手提「愛馬仕柏金包」助警破案,影劇,2023/03/05 23:34
9億辣媽讓2歲女戴耳環遭批！　超齡大金圈「像脫衣舞孃」網：讓她當個小女孩,影劇,2020/02/19 21:09
余秉諺負債40億岳父氣炸！　拍《驕女》激動砸杯手指爆血,影劇,2021/06/27 20:23
「校花女兒」絕美現身香港！　1決定讓王中平、余皓然好慚愧,影劇,2023/02/11 19:09
被鄧佳華索吻…辣模「百萬IG突消失」！遭指違規：那天只PO他新聞,影劇,2021/11/05 23:20
男偶像爆「公費戀愛」3個月後退團了　「團員剩5人」粉絲全傻眼,影劇,2023/02/28 19:56
房東上月突說不租了！退租前「偷開門闖屋」艾莉絲傻眼：被我抓到,影劇,2023/06/21 21:21
荒山亮傳承「霹靂」金曲　攜手台語小天后開唱,影劇,2022/01/21 20:09
金鐘獎／謝盈萱奪視后！擦身6次終於拿到了「一上台哽咽爆粗口」,影劇,2022/10/22 22:35
獨家／與炎亞綸新歌「僅18小時火速下架」　劉家凱證實發聲了！,影劇,2023/06/21 18:51
房內親暱「正宮突進門」！　《不熙娣》班底被迫「跳窗離開」,影劇,2023/08/10 19:25
疫情掀「線上時代」！盤點2020韓娛關鍵字：劉在錫、BTS、奧斯卡,影劇,2021/01/01 23:05
詹雅雯剃「極短男孩頭」曝近況！　網狂讚逆齡…羞笑：因為戴口罩,影劇,2021/06/12 19:00
B.T.O.D車禍「膝蓋舊疾復發」　猛練舞「軟骨磨損」忍1個月才動刀,影劇,2021/12/15 20:50
《九尾狐傳》第三季穩了！　韓媒曝「主角群全都願意續演」,影劇,2023/06/13 21:31
央視新戲被抓包「抄知名BL小說」！台詞一字不差　劇組認了：疏忽,影劇,2023/02/23 21:24
《聲林之王3》選手相隔4個月合體！　揪歌迷重溫比賽感動,影劇,2022/05/25 20:19
準歌后驚爆遭資深音樂人性騷擾　「看她照片打手槍」超噁行徑曝光,影劇,2023/06/21 20:00
迪士尼11頻道全收攤…衛視自製戲《女兒大人》還沒播　內部消息曝上檔日,影劇,2023/06/13 20:40
35億認證求愛必殺技！許光漢裸身秀腹肌　勾女星水中忘情激吻,影劇,2021/08/14 23:15
李妍瑾隔離溫度計壞掉　護理站回「35度以上都可」她傻眼：太誇張,影劇,2022/04/19 20:41
9歲女兒燙髮掀爭議！《爸爸2》黃磊力挺「愛美是孩子天性」：要支持,影劇,2022/06/30 22:58
小賈夫妻會面法國總統！　「隨性穿搭」被罵爆…網：以為頒獎典禮,影劇,2021/06/22 19:37
快訊／尹恩惠確診新冠肺炎！　IG發文親自證實染疫,影劇,2021/12/09 20:33
「她啪啪比我厲害？」Jennie《偶像漩渦》台詞再掀議　演技也被批,影劇,2023/06/13 20:28
快訊／見台下1景象　田馥甄「破例安可」加碼2神曲,影劇,2023/08/13 22:23
何如芸《炮仔聲》休息1個月　曝曾「躲起來偷哭」：怕影響了大家,影劇,2020/06/27 19:16
久沒互動被疑「和阿圓決裂」！　愛莉莎莎PO照自省：我有點小孤僻,影劇,2021/08/11 23:26
「二伯」綽號怎麼來的？　蔡阿嘎曝取名原因「簡單粗暴」,影劇,2022/06/30 23:06
黃明志力挺王力宏回歸　喊話「官司加油」：又不是在選道德部長,影劇,2023/02/28 23:43
《中國好聲音》最大烏龍！　參賽者還沒唱…李榮浩「提前轉身」嚇傻,影劇,2021/08/14 19:28
熱狗大陸Long Stay五個月　爆參加男版《乘風破浪的姐姐》,影劇,2021/07/02 20:38
超商取貨「巧遇神級偶像」！　她瞄到眼睛秒認出：居然有這種幸運,影劇,2022/01/21 21:07
賈靜雯心痛陳慧翎病逝　沒機會告別是最大遺憾：知道妳一直很努力,影劇,2023/11/01 21:01
美女主播打AZ「發燒像牛車輾過」　列3副作用：一舉手就像被電到,影劇,2021/08/11 23:05
哀悼太魯閣事故也被酸！　潔哥氣炸轟：死的為什麼不是這些酸民,影劇,2021/04/03 19:36
周揚青新歡小她6歲⋯超狂背景被起底！　是「身價千億」超市總裁,影劇,2021/06/12 19:46
謝金燕「15秒扭腰片」辣到爆！　腹肌超性感…網：要流鼻血了,影劇,2021/12/15 20:37
正妹大胃王突曝厭食就醫！　講完症狀「診間內被笑」揭低潮近況,影劇,2021/08/30 20:36
壯壯「爆乳白紗裝」放送好身材！　認身邊有追求者：比較注重感覺,影劇,2023/02/11 21:45
小甜甜遭酸「胖子噁心」回擊了！　日吞20顆藥...無奈吐心聲：由不得你,影劇,2023/03/05 17:53
女星家族聚會被兒「當公公面」掀衣喝奶！酥胸大開…尷尬過程驚呆全場,影劇,2021/12/15 20:53
母女像姐妹！周亭羽到大學「衣服都穿媽媽買」　九把刀加入享天倫,影劇,2021/08/11 21:17
炎亞綸被分手「眼淚像水龍頭」！　講一半突尷尬：前任坐在下面,影劇,2022/11/20 20:05
張若凡出身單親家庭　被他1句話暖爆：補足缺失的父愛！,影劇,2022/09/06 22:31
APP每月贈1萬張電影票！「高中生免費看」動畫神作、坎城得獎片開放索票中,影劇,2023/06/13 19:24
郭婷筠瘦身30kg後...大方公開「整形部位」　認國小就動刀！,影劇,2022/05/14 19:56
遭爆緊急送醫...詹雅雯「光速露面」現身直播　于美人當場哭了！,影劇,2021/08/14 20:58
超驚喜！玖壹壹開唱「超大咖天王」也來了　鏡頭一掃到...全場都瘋了,影劇,2021/04/24 20:04
金鐘獎／打敗吳慷仁、劉冠廷！  《逆局》李銘順奪男配角：奇蹟,影劇,2022/10/22 21:40
桂綸鎂爆參加《浪姐4》！「最終名單外流」台3大咖嗨翻網：一定看,影劇,2023/02/01 19:52
Jisoo爆料BLACKPINK搶送應援餐車吵架！羞讚丁海寅：給我安全感,影劇,2022/01/21 21:17
牙刷直接沾牙膏很髒？　楊昇達示範「0細菌懶人刷牙法」Sandy嚇傻：好噁我要吐,影劇,2020/01/07 21:22
《國際橋牌社》製作人收「病危通知」！　住進加護病房…現況曝光,影劇,2021/08/30 23:19
AAA／李政宰奪最大賞！下飛機直奔領獎　《魷魚》爆紅：我很幸運,影劇,2021/12/02 22:33
被讚《終局之戰》後最棒的漫威電影！　《星際異攻隊3》影評口碑爆,影劇,2023/05/03 23:38
高慧君患眼疾求醫1年無果「決定開刀」　認：逼不得已的最下策,影劇,2022/07/24 18:10
交往4年首收情人節花束！　焦凡凡「第一反應」太爆笑…閃照辣翻,影劇,2021/08/14 22:29
百想／《禹英禑》朴恩斌勇奪大賞！　「低頭摀臉爆哭」感恩：夢想實現了,影劇,2023/04/28 19:59
獨／信親妹圓夢＋2Cup！擺脫狂塞硬墊　男友激動喊：視覺效果好,影劇,2021/06/12 18:30
陳慧翎不辦告別式！選擇樹葬「回歸大地」　親友慟：她熱愛自由,影劇,2023/11/01 21:53
婆婆護兒偷吃甩媳婦巴掌！王宇婕入戲悲情正宮：不恨她,影劇,2021/06/02 23:03
李興文為救子跳鍾馗禁忌超多　「嚴禁回頭、叫本名」感應神祕力量,影劇,2023/07/26 19:07
孫生突PO全黑圖配句點　TAG反骨IG「真的很極限」奇怪舉動嚇壞網,影劇,2021/01/05 22:08
金鐘獎／楊謹華「只差一票」輸給謝盈萱！陳亞蘭奪視帝評審內幕,影劇,2022/10/22 23:43
恭喜！李安榮獲「英國奧斯卡」終身成就獎　華人導演史上第一,影劇,2021/04/06 22:56
「鄉民老婆」太威！　吳卓源開唱...門票3分鐘全被搶光,影劇,2020/07/10 20:41
結婚30年罕見提及張葳葳　吳宗憲認了：我是好爸爸，但不是好老公,影劇,2020/11/09 22:53
大戰小三、張金鳳暫停火！侯怡君七夕放閃「約會蕭大陸」宣示主權,影劇,2021/08/14 21:47
攝影師「作品醜化中國人」遭出征！　沉默一周認錯道歉：我熱愛祖國,影劇,2021/11/23 21:12
宥勝和解《機智》編劇　揭「10個月拍攝期」認知感受落差,影劇,2022/07/24 19:53
逆襲成最強票房黑馬！《樂透大作戰》在韓「破百萬觀看人次」連霸冠軍,影劇,2022/09/06 19:32
明金成登金鐘！　小甜甜曬合照思念「你在那裡好嗎？真的很想你」,影劇,2022/10/22 22:43
身上剩2.5萬拿不出賠償金　朴有天寄「償還計畫書」終於要付了！,影劇,2020/11/09 18:57
金鐘獎／陳亞蘭後台淚崩「全世界沒人敢，台灣走在尖端」,影劇,2022/10/22 22:57
張書豪「升格國民老公倒數」　2特質秒殺女生…洩婚頭進度,影劇,2020/06/20 20:03
前輩氣吼「我就是要摸」啪啪戲來真的！女星驚嚇喊卡「床單一攤血」,影劇,2021/08/14 19:04
崔真實20歲愛女「96kg →54kg」減肥成功！　親自公開甩肉秘訣,影劇,2022/02/21 23:22
陳美鳳貴氣黑禮服壓軸登場！「有禮貌穿搭」喝張晨光娶媳婦喜酒,影劇,2023/10/07 19:01
韓天團才下飛機！　正妹空姐曝「私生飯來要餐具」：真的太噁,影劇,2023/03/05 19:04
團購球鞋被爆是假貨…破百名網紅道歉　廠商「強調貨源」發聲明了,影劇,2022/04/19 22:35
民歌演唱會「唱一場少一場」　施孝榮嘆：大家都過壯年了,影劇,2021/04/03 23:20
直擊／曹雅雯開演唱會「解封後第一槍」！　現場觀眾數震撼曝光,影劇,2020/06/20 20:22
九把刀57歲岳母打完AZ驟逝　鄰居曝「最後一面」：幾天前才打招呼,影劇,2021/08/11 19:38
《少年之名》選手孤單落待定「年齡不討喜」　胡彥斌心疼：夢想最大的代價是年紀,影劇,2020/06/27 21:07
機艙內沒人戴口罩！　謝忻消毒餐盤「被歐美乘客好奇圍觀」…一群人拿起手機拍,影劇,2020/02/19 21:26
Amber加盟《創造營4》當導師！　驚喜現身影片曝光…網嗨：等不及了,影劇,2021/01/16 20:47
刪掉慰問九把刀訊息　《那些年》男星「不知是否該接種」,影劇,2021/08/11 22:17
Red Velvet Joy畫煙燻妝玩自拍　連韓媒都認不出問：妳是誰？,影劇,2021/07/31 20:43
《慾望城市》「凱莉」PO三人合照唯獨少她！3年前撕破臉,影劇,2021/06/12 20:27
《女力》陳謙文慘破相縫10針！滿臉血怒賓士女酒駕追撞,影劇,2020/11/09 21:51
李寶英昔因緋聞身價暴跌！　認了「身心都生病」險退演藝圈,影劇,2023/08/13 22:06
陳美鳳聲帶出問題！被醫交代「先別去藍心湄家」原因笑翻她：有關注喔,影劇,2023/03/27 21:06
韓國舞蹈總監調教台灣男團　「生氣畫面」曝光超吸睛,影劇,2022/04/19 21:59
小刀等半年上不了《飢餓遊戲》　許孟哲虧：你沒有特權,影劇,2021/04/24 21:37
